dataname,dataset,datatype,mean_hamming,median_hamming,sd_hamming
ENSGT00390000006734,Euteleostomi,AA,0.15307405982994107,0.08498896247240618,0.1318895000151786
ENSGT00390000006734,Euteleostomi,NT,0.20253855210207958,0.14327485380116958,0.11893875542316734
ENSGT00390000006744,Euteleostomi,AA,0.4211291598770216,0.4090909090909091,0.12030242226313567
ENSGT00390000006744,Euteleostomi,NT,0.33551736940441085,0.32896890343698854,0.09876592041563353
ENSGT00390000006747,Euteleostomi,AA,0.26295333325316855,0.26236668658616186,0.10515204145431162
ENSGT00390000006747,Euteleostomi,NT,0.2773693984092339,0.28962668419350324,0.10601468568553436
ENSGT00390000006753,Euteleostomi,AA,0.1217847782431002,0.08852459016393442,0.09605123901899583
ENSGT00390000006753,Euteleostomi,NT,0.18754420585492515,0.15841584158415842,0.09562958345216316
ENSGT00390000006760,Euteleostomi,AA,0.2702129322402255,0.26896674857752323,0.10641112696374937
ENSGT00390000006760,Euteleostomi,NT,0.27366624623919394,0.30649693580728066,0.098664814796103
ENSGT00390000006762,Euteleostomi,AA,0.26627291042591883,0.28674698795180725,0.11872858846635084
ENSGT00390000006762,Euteleostomi,NT,0.27354206671034864,0.29490392648287383,0.1108741925712897
ENSGT00390000006768,Euteleostomi,AA,0.33373546437526785,0.3452593748522249,0.17600329176453802
ENSGT00390000006768,Euteleostomi,NT,0.3195430367052568,0.34332691649555097,0.14045927553063814
ENSGT00390000006784,Euteleostomi,AA,0.2891612702857935,0.2746478873239437,0.1757491679823982
ENSGT00390000006784,Euteleostomi,NT,0.29390395180119594,0.29254879381108456,0.13368500977376677
ENSGT00390000006788,Euteleostomi,AA,0.2887744746617803,0.36321483771251933,0.13669640564676974
ENSGT00390000006788,Euteleostomi,NT,0.31022360531232523,0.36288232244686364,0.11280542919296004
ENSGT00390000006790,Euteleostomi,AA,0.5571141439515609,0.6039215686274509,0.18997607770826336
ENSGT00390000006790,Euteleostomi,NT,0.466664605078392,0.5190839694656488,0.147805439220369
ENSGT00390000006791,Euteleostomi,AA,0.27273352947639035,0.2753623188405797,0.13714690880059405
ENSGT00390000006791,Euteleostomi,NT,0.26092944833078346,0.28407224958949095,0.10545882022905362
ENSGT00390000006806,Euteleostomi,AA,0.3954144062553944,0.38537549407114624,0.19131177638747704
ENSGT00390000006806,Euteleostomi,NT,0.3534638167366112,0.3494299128101945,0.1590642376776642
ENSGT00390000006809,Euteleostomi,AA,0.6188100781913436,0.6483781278962002,0.10264472288078419
ENSGT00390000006809,Euteleostomi,NT,0.5363886153604364,0.5674325227105244,0.09002555280482667
ENSGT00390000006821,Euteleostomi,AA,0.46287018052904366,0.4701176246487928,0.16187433409078353
ENSGT00390000006821,Euteleostomi,NT,0.37881266324567353,0.3781937686726419,0.14155963420518744
ENSGT00390000006826,Euteleostomi,AA,0.3152017775445981,0.3038356439917974,0.12452806282359494
ENSGT00390000006826,Euteleostomi,NT,0.22639851022268684,0.22047752337509752,0.10148982471877165
ENSGT00390000006835,Euteleostomi,AA,0.13105408963062642,0.13592233009708737,0.06674610479546214
ENSGT00390000006835,Euteleostomi,NT,0.22399714602059137,0.24246311738293777,0.08198845054372805
ENSGT00390000006843,Euteleostomi,AA,0.5333165658953068,0.5673880713161672,0.122014378482695
ENSGT00390000006843,Euteleostomi,NT,0.4504257565280384,0.481633343686404,0.10861911572156273
ENSGT00390000006861,Euteleostomi,AA,0.2992867145304968,0.31004366812227074,0.17349728570149264
ENSGT00390000006861,Euteleostomi,NT,0.28109479384505554,0.2993172835070068,0.15522190550025622
ENSGT00390000006862,Euteleostomi,AA,0.33128393628490976,0.3473997267100716,0.09362253193131495
ENSGT00390000006862,Euteleostomi,NT,0.3413628795053448,0.3697202201038518,0.10612861753530435
ENSGT00390000006867,Euteleostomi,AA,0.3085718571244547,0.3288590604026846,0.11796359134460742
ENSGT00390000006867,Euteleostomi,NT,0.3233646516982545,0.35479269846972383,0.1297902269764868
ENSGT00390000006874,Euteleostomi,AA,0.3198575838235861,0.34866617014794,0.15743249433471543
ENSGT00390000006874,Euteleostomi,NT,0.30696932487917916,0.34125241354096447,0.13707116086537174
ENSGT00390000006879,Euteleostomi,AA,0.5166955893119173,0.5529411764705883,0.1224997166155053
ENSGT00390000006879,Euteleostomi,NT,0.35065221561390714,0.37626262626262624,0.08875905924366208
ENSGT00390000006883,Euteleostomi,AA,0.3540759614331335,0.39094650205761317,0.1950669092671348
ENSGT00390000006883,Euteleostomi,NT,0.2862914499161087,0.29484605087014726,0.15729769506095054
ENSGT00390000006896,Euteleostomi,AA,0.17663862714943818,0.15477109762824048,0.11974061704200588
ENSGT00390000006896,Euteleostomi,NT,0.21981928415423277,0.21474358974358976,0.09981789948226251
ENSGT00390000006913,Euteleostomi,AA,0.4304604044396124,0.4152157475551971,0.16915511109195117
ENSGT00390000006913,Euteleostomi,NT,0.3565964777538596,0.3345914948919969,0.1559778004570385
ENSGT00390000006925,Euteleostomi,AA,0.5084552589566004,0.5285125498079577,0.18868078585397097
ENSGT00390000006925,Euteleostomi,NT,0.43766722296137756,0.4557327854036039,0.17134819167971088
ENSGT00390000006930,Euteleostomi,AA,0.26545576470130344,0.21052631578947367,0.1825129800618921
ENSGT00390000006930,Euteleostomi,NT,0.2758769627748055,0.23515661524076673,0.16077098723745561
ENSGT00390000006931,Euteleostomi,AA,0.14453540877359006,0.13415200595030283,0.09565584133488562
ENSGT00390000006931,Euteleostomi,NT,0.2040845106264272,0.19935775086657015,0.09041733794063359
ENSGT00390000006935,Euteleostomi,AA,0.3566133118476709,0.3262411347517731,0.16912501454933343
ENSGT00390000006935,Euteleostomi,NT,0.3204155683846409,0.2960199004975124,0.15389073852258486
ENSGT00390000006975,Euteleostomi,AA,0.5932217530887459,0.6624605678233438,0.19758497804593253
ENSGT00390000006975,Euteleostomi,NT,0.5028743369959918,0.5443722943722944,0.16221939275783934
ENSGT00390000006976,Euteleostomi,AA,0.5306275227896764,0.45977011494252873,0.19183876948977205
ENSGT00390000006976,Euteleostomi,NT,0.4356121228440078,0.3712121212121212,0.17157095775363315
ENSGT00390000006980,Euteleostomi,AA,0.41634021936300286,0.46266002844950216,0.14737846282388664
ENSGT00390000006980,Euteleostomi,NT,0.3502776810002103,0.41434432729792225,0.12785345469585319
ENSGT00390000006983,Euteleostomi,AA,0.384162093410108,0.3734707487277741,0.17452302905110867
ENSGT00390000006983,Euteleostomi,NT,0.35419223913416376,0.36993069431501846,0.14105816576552183
ENSGT00390000006985,Euteleostomi,AA,0.4617793468177626,0.5600858369098712,0.22282411101358976
ENSGT00390000006985,Euteleostomi,NT,0.38669344584411175,0.47308634517936843,0.17847909514912735
ENSGT00390000007027,Euteleostomi,AA,0.28640491113613453,0.2633079847908745,0.1289767695105656
ENSGT00390000007027,Euteleostomi,NT,0.22816961593719284,0.18515157613786923,0.12264576938832117
ENSGT00390000007055,Euteleostomi,AA,0.18878667848800137,0.1560798548094374,0.11181364761292531
ENSGT00390000007055,Euteleostomi,NT,0.2385619988408866,0.2250453720508167,0.10518435702484133
ENSGT00390000007058,Euteleostomi,AA,0.2266220796501636,0.19730941704035873,0.17493598584954165
ENSGT00390000007058,Euteleostomi,NT,0.25949052188745003,0.2601744186046512,0.1318656147570809
ENSGT00390000007069,Euteleostomi,AA,0.1867593092023521,0.21241050119331742,0.11460812588691541
ENSGT00390000007069,Euteleostomi,NT,0.20850701241164252,0.21666666666666667,0.11647009988156123
ENSGT00390000007071,Euteleostomi,AA,0.2233351761013181,0.2091927004748821,0.1318069551287148
ENSGT00390000007071,Euteleostomi,NT,0.2533559993571389,0.24644839180617234,0.11521044495788156
ENSGT00390000007074,Euteleostomi,AA,0.3595894628762123,0.3668076109936575,0.15078012068389854
ENSGT00390000007074,Euteleostomi,NT,0.335825827131059,0.3420185684336628,0.1324452892688853
ENSGT00390000007075,Euteleostomi,AA,0.2912517134550859,0.20165289256198346,0.17051896679755651
ENSGT00390000007075,Euteleostomi,NT,0.2840885946097056,0.20876149269875607,0.1508134650067306
ENSGT00390000007119,Euteleostomi,AA,0.4137907845872938,0.4009546539379475,0.20948993978013095
ENSGT00390000007119,Euteleostomi,NT,0.35974267738412,0.3736842105263158,0.18003064475618058
ENSGT00390000007125,Euteleostomi,AA,0.2236645190143242,0.16449682662357432,0.15308745640147867
ENSGT00390000007125,Euteleostomi,NT,0.24470741409409066,0.21868530020703933,0.12686457943698165
ENSGT00390000007134,Euteleostomi,AA,0.3544860998706576,0.3568601869139808,0.130935968166397
ENSGT00390000007134,Euteleostomi,NT,0.3271797274437816,0.3408952951478725,0.11590076663221015
ENSGT00390000007135,Euteleostomi,AA,0.48117193452093454,0.5154366595255917,0.2182444071872723
ENSGT00390000007135,Euteleostomi,NT,0.40859277130186944,0.4203445506788125,0.19044506357644256
ENSGT00390000007153,Euteleostomi,AA,0.17503245766825962,0.17391304347826086,0.10748492312795532
ENSGT00390000007153,Euteleostomi,NT,0.25015236739346597,0.2662192393736018,0.10972930819422419
ENSGT00390000007158,Euteleostomi,AA,0.585324101756959,0.6359918200408998,0.15778834104274933
ENSGT00390000007158,Euteleostomi,NT,0.44589171413784834,0.4922425952045134,0.13782729919735212
ENSGT00390000007159,Euteleostomi,AA,0.28764035648630093,0.3108935128518972,0.13256156801097999
ENSGT00390000007159,Euteleostomi,NT,0.2796892931705116,0.3091849935316947,0.12131296305011058
ENSGT00390000007170,Euteleostomi,AA,0.39036712609869606,0.3622571901822015,0.18723306254231725
ENSGT00390000007170,Euteleostomi,NT,0.3379999766657039,0.33127085650723026,0.15570928495063044
ENSGT00390000007175,Euteleostomi,AA,0.5106182692872473,0.5352112676056338,0.12520456802498733
ENSGT00390000007175,Euteleostomi,NT,0.31953627994672545,0.3104325699745547,0.0724781796926237
ENSGT00390000007183,Euteleostomi,AA,0.2749421692451563,0.2835985729796805,0.09157965053402398
ENSGT00390000007183,Euteleostomi,NT,0.3187470392922874,0.3368470181503889,0.09316540119580403
ENSGT00390000007209,Euteleostomi,AA,0.3149047490931671,0.28689434067465847,0.11059074503014785
ENSGT00390000007209,Euteleostomi,NT,0.21847730494575643,0.18872953148550786,0.08911147629420518
ENSGT00390000007214,Euteleostomi,AA,0.3612107896464535,0.3706293706293706,0.15413202154578143
ENSGT00390000007214,Euteleostomi,NT,0.3020574038517759,0.2995660599932592,0.1348220419367003
ENSGT00390000007218,Euteleostomi,AA,0.2970350103269029,0.29906542056074764,0.1426784089979418
ENSGT00390000007218,Euteleostomi,NT,0.2908162568619338,0.3115423901940756,0.12474787682406692
ENSGT00390000007219,Euteleostomi,AA,0.4172325148386925,0.450181598062954,0.12318150646262313
ENSGT00390000007219,Euteleostomi,NT,0.30695338119763815,0.32429279405951084,0.09391428397834575
ENSGT00390000007227,Euteleostomi,AA,0.28565978968827493,0.3231292517006803,0.10825131173425194
ENSGT00390000007227,Euteleostomi,NT,0.2984007675525022,0.3378995433789954,0.10531403726930663
ENSGT00390000007235,Euteleostomi,AA,0.4697800623625536,0.48598130841121495,0.16970587960730535
ENSGT00390000007235,Euteleostomi,NT,0.4051803460288941,0.4276729559748428,0.15660972259192701
ENSGT00390000007237,Euteleostomi,AA,0.41230070812333136,0.43590102707749767,0.18715528300583203
ENSGT00390000007237,Euteleostomi,NT,0.38007583252759536,0.41520977912552326,0.14475237317411357
ENSGT00390000007239,Euteleostomi,AA,0.17986391834255783,0.22076923076923077,0.10454047348353195
ENSGT00390000007239,Euteleostomi,NT,0.24261474141028236,0.28501418622646374,0.091070679682941455
ENSGT00390000007246,Euteleostomi,AA,0.39451763741200596,0.39715198823462866,0.12173722652639132
ENSGT00390000007246,Euteleostomi,NT,0.3622221956698539,0.37309124553636286,0.11620299503820539
ENSGT00390000007249,Euteleostomi,AA,0.5190553020028417,0.5,0.14213282341868816
ENSGT00390000007249,Euteleostomi,NT,0.43382380069081145,0.42999438832772163,0.13066489900798592
ENSGT00390000007252,Euteleostomi,AA,0.5325235551600215,0.6337448559670782,0.1863717791378003
ENSGT00390000007252,Euteleostomi,NT,0.44460579883793716,0.5234758234057463,0.15808069003690822
ENSGT00390000007284,Euteleostomi,AA,0.38981880779766925,0.43252262443438916,0.12995886101009793
ENSGT00390000007284,Euteleostomi,NT,0.3545953979454062,0.39309365120054685,0.13325877092596514
ENSGT00390000007293,Euteleostomi,AA,0.34871674894998855,0.34226190476190477,0.12028513022904816
ENSGT00390000007293,Euteleostomi,NT,0.25642279214930497,0.2494949494949495,0.09831826001965757
ENSGT00390000007310,Euteleostomi,AA,0.31849627157827204,0.27104247104247103,0.15041043352610342
ENSGT00390000007310,Euteleostomi,NT,0.24860549597477594,0.21104231166150672,0.12917481155209745
ENSGT00390000007311,Euteleostomi,AA,0.308568150134989,0.34199842676817005,0.13275412801946518
ENSGT00390000007311,Euteleostomi,NT,0.318504019226927,0.35951462048289673,0.11935979230466985
ENSGT00390000007336,Euteleostomi,AA,0.26343064698194224,0.3105022831050228,0.12684147634697573
ENSGT00390000007336,Euteleostomi,NT,0.29534954172270433,0.34116809116809116,0.10358536256900387
ENSGT00390000007337,Euteleostomi,AA,0.3154896309306659,0.3222094361334868,0.1342210810292846
ENSGT00390000007337,Euteleostomi,NT,0.2714161853334074,0.2705702257941064,0.11810885683499672
ENSGT00390000007341,Euteleostomi,AA,0.23507022856365453,0.23725055432372505,0.13069632513582127
ENSGT00390000007341,Euteleostomi,NT,0.23990271668367846,0.23644578313253012,0.12263476461276401
ENSGT00390000007346,Euteleostomi,AA,0.43527026461974044,0.5064935064935064,0.16820033968964143
ENSGT00390000007346,Euteleostomi,NT,0.40422814795580664,0.4670781893004115,0.16167830754053084
ENSGT00390000007347,Euteleostomi,AA,0.37625769598330544,0.28448275862068967,0.22005445770169546
ENSGT00390000007347,Euteleostomi,NT,0.2979765512947437,0.22998544395924309,0.1758775099035161
ENSGT00390000007349,Euteleostomi,AA,0.4678079873322379,0.5026881720430108,0.14827166864051466
ENSGT00390000007349,Euteleostomi,NT,0.3892271743360464,0.4224021592442645,0.13364876028678177
ENSGT00390000007352,Euteleostomi,AA,0.4692724931933448,0.4647887323943662,0.14973466298924248
ENSGT00390000007352,Euteleostomi,NT,0.33693130231072743,0.32866479925303455,0.12679643131576884
ENSGT00390000007354,Euteleostomi,AA,0.2602635304594136,0.21268368136117555,0.15410204465202107
ENSGT00390000007354,Euteleostomi,NT,0.25485443737996166,0.22906916276651065,0.13931972326480166
ENSGT00390000007370,Euteleostomi,AA,0.3299920506376594,0.32950191570881227,0.14425355162495207
ENSGT00390000007370,Euteleostomi,NT,0.2902859078485951,0.2962962962962963,0.13293376560506964
ENSGT00390000007371,Euteleostomi,AA,0.3315329509780392,0.36538461538461536,0.1345304552394232
ENSGT00390000007371,Euteleostomi,NT,0.3341035103795081,0.3728375245229178,0.12564360965118024
ENSGT00390000007384,Euteleostomi,AA,0.3703927914833864,0.3518120393120393,0.13660055487660475
ENSGT00390000007384,Euteleostomi,NT,0.3116027499793513,0.29719937328632984,0.12429173429319582
ENSGT00390000007395,Euteleostomi,AA,0.4255182615145212,0.4217027929184096,0.1795602242339037
ENSGT00390000007395,Euteleostomi,NT,0.3002362393077073,0.29569610936334195,0.14140591406798075
ENSGT00390000007438,Euteleostomi,AA,0.2905881231830583,0.19014084507042253,0.20617500914588016
ENSGT00390000007438,Euteleostomi,NT,0.2738177533071586,0.17370892018779344,0.19876706282049167
ENSGT00390000007441,Euteleostomi,AA,0.33525957672749956,0.341645885286783,0.17030026607043527
ENSGT00390000007441,Euteleostomi,NT,0.31638090486625564,0.3075322111388196,0.1499752520134341
ENSGT00390000007443,Euteleostomi,AA,0.19495781837007023,0.2023121387283237,0.07258341357907376
ENSGT00390000007443,Euteleostomi,NT,0.24885209386454965,0.2526416906820365,0.07785189368070249
ENSGT00390000007453,Euteleostomi,AA,0.22570755827515612,0.1994750656167979,0.1518692321082819
ENSGT00390000007453,Euteleostomi,NT,0.2617852488134267,0.28442028985507245,0.12450815304780265
ENSGT00390000007463,Euteleostomi,AA,0.5454747628179349,0.6197183098591549,0.14309656219380243
ENSGT00390000007463,Euteleostomi,NT,0.45225086467122055,0.5069767441860465,0.12679792287716163
ENSGT00390000007486,Euteleostomi,AA,0.19646497126659906,0.18666666666666668,0.10449337299882558
ENSGT00390000007486,Euteleostomi,NT,0.2531095969627901,0.24224519940915806,0.08265668079647955
ENSGT00390000007488,Euteleostomi,AA,0.25308949367734385,0.2108666061705989,0.14770768351716815
ENSGT00390000007488,Euteleostomi,NT,0.2234690773359065,0.19755747126436782,0.11741813384185264
ENSGT00390000007501,Euteleostomi,AA,0.36864698874962204,0.3700276606954689,0.10938160362155795
ENSGT00390000007501,Euteleostomi,NT,0.30390626711124086,0.30274258809681454,0.09285128403496698
ENSGT00390000007512,Euteleostomi,AA,0.27351327524040314,0.26309121621621623,0.11244909325658264
ENSGT00390000007512,Euteleostomi,NT,0.288185772815732,0.2978754413076527,0.13783804939053926
ENSGT00390000007515,Euteleostomi,AA,0.31291178537314535,0.32627986348122867,0.11236181032012499
ENSGT00390000007515,Euteleostomi,NT,0.29466095628057826,0.31970935513169846,0.09828097114013648
ENSGT00390000007526,Euteleostomi,AA,0.38325018903106994,0.34790023840088025,0.15713957760671798
ENSGT00390000007526,Euteleostomi,NT,0.3349867139084027,0.3063853883535129,0.13645695753676917
ENSGT00390000007529,Euteleostomi,AA,0.26445195335821664,0.27153558052434457,0.13985954704345838
ENSGT00390000007529,Euteleostomi,NT,0.25065643171411,0.25031210986267166,0.12742663402695828
ENSGT00390000007540,Euteleostomi,AA,0.25268353815921246,0.17050691244239632,0.15592601560358138
ENSGT00390000007540,Euteleostomi,NT,0.27963292339620077,0.22846388989886746,0.13711630650005466
ENSGT00390000007547,Euteleostomi,AA,0.3172474981976259,0.324468085106383,0.13134699703620337
ENSGT00390000007547,Euteleostomi,NT,0.2897820651362353,0.30860670194003526,0.1304411168195452
ENSGT00390000007552,Euteleostomi,AA,0.18567392272565797,0.1845102505694761,0.1195373953328031
ENSGT00390000007552,Euteleostomi,NT,0.2174884570918334,0.22359396433470508,0.10438705786315518
ENSGT00390000007578,Euteleostomi,AA,0.2848584662818614,0.30392156862745096,0.08099094391783832
ENSGT00390000007578,Euteleostomi,NT,0.3150269353863355,0.3353174603174603,0.08244686807493752
ENSGT00390000007586,Euteleostomi,AA,0.32172801540749874,0.22164048865619546,0.2402770220153169
ENSGT00390000007586,Euteleostomi,NT,0.3262228104841,0.2927745061186986,0.1656493306857757
ENSGT00390000007594,Euteleostomi,AA,0.27703131780246537,0.21530758226037197,0.13907945967922503
ENSGT00390000007594,Euteleostomi,NT,0.2494133028057847,0.192090395480226,0.12800201230241848
ENSGT00390000007605,Euteleostomi,AA,0.29716973916493833,0.27672445570101906,0.1215266420725872
ENSGT00390000007605,Euteleostomi,NT,0.26319813552989013,0.2501584031445396,0.11317611796734801
ENSGT00390000007606,Euteleostomi,AA,0.25400708310616005,0.21132702422670546,0.16276873589945468
ENSGT00390000007606,Euteleostomi,NT,0.24784007938293828,0.22140350877192982,0.1352545447937938
ENSGT00390000007623,Euteleostomi,AA,0.3178365614550835,0.36444638048471406,0.18712008527145918
ENSGT00390000007623,Euteleostomi,NT,0.29404576736901905,0.34674951534481807,0.13666678639344595
ENSGT00390000007627,Euteleostomi,AA,0.3661199295982184,0.32848837209302323,0.16005616992583593
ENSGT00390000007627,Euteleostomi,NT,0.2532028536903583,0.20232896652110627,0.13832536290113392
ENSGT00390000007630,Euteleostomi,AA,0.29885980039170584,0.2153167115902965,0.20814518352836933
ENSGT00390000007630,Euteleostomi,NT,0.2955539929113004,0.2433794282031058,0.15909247093923287
ENSGT00390000007632,Euteleostomi,AA,0.43528133668549146,0.4426229508196721,0.15041241499149519
ENSGT00390000007632,Euteleostomi,NT,0.33797943993709323,0.32786885245901637,0.1392603661965575
ENSGT00390000007635,Euteleostomi,AA,0.3124747431379286,0.24021774767950616,0.19075249336374742
ENSGT00390000007635,Euteleostomi,NT,0.23609217280017386,0.1690619237515554,0.1630322313963301
ENSGT00390000007636,Euteleostomi,AA,0.25249479014207443,0.2326772694159892,0.14195155315787147
ENSGT00390000007636,Euteleostomi,NT,0.27963531497697297,0.2816774759935716,0.12899739635727123
ENSGT00390000007637,Euteleostomi,AA,0.3648956964735827,0.3406009984639017,0.16122839579801404
ENSGT00390000007637,Euteleostomi,NT,0.3259553956741089,0.3114478114478114,0.14865887654209903
ENSGT00390000007639,Euteleostomi,AA,0.42327116489543287,0.42092457420924573,0.15328726128099274
ENSGT00390000007639,Euteleostomi,NT,0.31073589727859113,0.2976913204040977,0.12702261529002132
ENSGT00390000007643,Euteleostomi,AA,0.3507811732852034,0.4194577352472089,0.15139097193171663
ENSGT00390000007643,Euteleostomi,NT,0.3388168014373421,0.3650875386199794,0.126536349571065
ENSGT00390000007644,Euteleostomi,AA,0.3166491016453351,0.2869718309859155,0.13655836792478285
ENSGT00390000007644,Euteleostomi,NT,0.2312789458792724,0.1998834498834499,0.1101349847321151
ENSGT00390000007652,Euteleostomi,AA,0.40509909144720024,0.3943089430894309,0.13810802461885174
ENSGT00390000007652,Euteleostomi,NT,0.3687612718394902,0.3622448979591837,0.12238644014171281
ENSGT00390000007662,Euteleostomi,AA,0.2786483506888564,0.2554945054945055,0.12882832574970582
ENSGT00390000007662,Euteleostomi,NT,0.2811809510546695,0.2786885245901639,0.11014312638073785
ENSGT00390000007688,Euteleostomi,AA,0.36846662005799835,0.37732038834951453,0.20728078911088185
ENSGT00390000007688,Euteleostomi,NT,0.3364234873963249,0.35936056006106865,0.1706797768554197
ENSGT00390000007696,Euteleostomi,AA,0.34013408693298164,0.3719103719103719,0.16374914466022258
ENSGT00390000007696,Euteleostomi,NT,0.2976745321785951,0.34882893554967165,0.14130427787207
ENSGT00390000007697,Euteleostomi,AA,0.4558786629103056,0.43042071197411,0.15580488723101846
ENSGT00390000007697,Euteleostomi,NT,0.36168728857473403,0.3559670781893004,0.12094840471570477
ENSGT00390000007701,Euteleostomi,AA,0.34978038958369456,0.32348993288590605,0.14130378853234135
ENSGT00390000007701,Euteleostomi,NT,0.3154917892928999,0.2976827094474153,0.11953410650345292
ENSGT00390000007712,Euteleostomi,AA,0.48098366536089,0.4909090909090909,0.13044170836290672
ENSGT00390000007712,Euteleostomi,NT,0.42830437376348324,0.4421768707482993,0.1276234189192303
ENSGT00390000007723,Euteleostomi,AA,0.22014486867992544,0.19206056885614897,0.12594509647094468
ENSGT00390000007723,Euteleostomi,NT,0.24422187157429726,0.23770193363357306,0.11394693406348005
ENSGT00390000007726,Euteleostomi,AA,0.2753453589697742,0.22690175473002222,0.2211586202329441
ENSGT00390000007726,Euteleostomi,NT,0.29077254059358,0.2797327867750403,0.16743637786231302
ENSGT00390000007731,Euteleostomi,AA,0.3929741488032106,0.36452871410736576,0.16063053176215344
ENSGT00390000007731,Euteleostomi,NT,0.2860575544700145,0.24503052221196264,0.145754531984317
ENSGT00390000007746,Euteleostomi,AA,0.3422520997155603,0.3257918552036199,0.1445616617454323
ENSGT00390000007746,Euteleostomi,NT,0.3188294681938627,0.3318610818610819,0.12649764328879906
ENSGT00390000007747,Euteleostomi,AA,0.3311306376197235,0.3045267489711934,0.17842296807430919
ENSGT00390000007747,Euteleostomi,NT,0.28594929197911095,0.2812071330589849,0.14855838787833356
ENSGT00390000007772,Euteleostomi,AA,0.4495371961100927,0.4840638291879102,0.19277945105198158
ENSGT00390000007772,Euteleostomi,NT,0.31174197809315557,0.3231939163498099,0.1563451550247467
ENSGT00390000007792,Euteleostomi,AA,0.28808006579546713,0.23409849994140397,0.17400896988855677
ENSGT00390000007792,Euteleostomi,NT,0.2885770785650994,0.25181159420289856,0.1535517710386578
ENSGT00390000007797,Euteleostomi,AA,0.4137761488042231,0.3595505617977528,0.16271363285735888
ENSGT00390000007797,Euteleostomi,NT,0.30931826632496767,0.2754158964879852,0.130897186027009
ENSGT00390000007799,Euteleostomi,AA,0.3002981871301922,0.2155688622754491,0.1883873756448677
ENSGT00390000007799,Euteleostomi,NT,0.27340627723459715,0.22636103151862463,0.15647529444219932
ENSGT00390000007813,Euteleostomi,AA,0.298049621950661,0.31675392670157065,0.11529939430478146
ENSGT00390000007813,Euteleostomi,NT,0.3121494878448753,0.3236842105263158,0.1266953507421201
ENSGT00390000007816,Euteleostomi,AA,0.47531719385286997,0.39650872817955113,0.21250962086081085
ENSGT00390000007816,Euteleostomi,NT,0.37012249307055267,0.2727272727272727,0.2071969917884881
ENSGT00390000007817,Euteleostomi,AA,0.3219669939251153,0.353734375,0.14640549844959633
ENSGT00390000007817,Euteleostomi,NT,0.2523946466714027,0.2988560023303173,0.11722848444090066
ENSGT00390000007823,Euteleostomi,AA,0.2869806897496721,0.28921568627450983,0.132963854972048
ENSGT00390000007823,Euteleostomi,NT,0.30879074589938565,0.31862745098039214,0.12048350305137283
ENSGT00390000007830,Euteleostomi,AA,0.4134270214750743,0.4221674465240642,0.1294095842951354
ENSGT00390000007830,Euteleostomi,NT,0.33222396792282144,0.36786229715118357,0.12230673788441881
ENSGT00390000007831,Euteleostomi,AA,0.48875274024679743,0.45993589743589747,0.17517912795192395
ENSGT00390000007831,Euteleostomi,NT,0.34415832146319075,0.3043961560527826,0.13804009045601776
ENSGT00390000007832,Euteleostomi,AA,0.33860466125858074,0.37012987012987014,0.1809446786105111
ENSGT00390000007832,Euteleostomi,NT,0.34234600179328284,0.3865168539325843,0.16209611059605467
ENSGT00390000007846,Euteleostomi,AA,0.5556911743359343,0.6179775280898876,0.14055318511862994
ENSGT00390000007846,Euteleostomi,NT,0.47543716180591883,0.510747185261003,0.11083897150561275
ENSGT00390000007852,Euteleostomi,AA,0.46040900671921503,0.45621181262729127,0.13546249703338464
ENSGT00390000007852,Euteleostomi,NT,0.3745514273957998,0.3685156074556479,0.11703469032568688
ENSGT00390000007870,Euteleostomi,AA,0.19800452875263724,0.18006430868167203,0.12163039202689269
ENSGT00390000007870,Euteleostomi,NT,0.23806363271666545,0.24145299145299146,0.09900680381233876
ENSGT00390000007874,Euteleostomi,AA,0.4101292007692141,0.4564032697547684,0.1614588370870648
ENSGT00390000007874,Euteleostomi,NT,0.35863953826759365,0.39867424242424243,0.13072068344209417
ENSGT00390000007883,Euteleostomi,AA,0.37969118318741285,0.42447333034513673,0.1691437904017876
ENSGT00390000007883,Euteleostomi,NT,0.33352698930277963,0.3587889742431089,0.1350742877873085
ENSGT00390000007885,Euteleostomi,AA,0.30996565440358126,0.30814335482688016,0.14371224042419936
ENSGT00390000007885,Euteleostomi,NT,0.27593337807644214,0.2651349380014588,0.14009159532379795
ENSGT00390000007888,Euteleostomi,AA,0.3202472682297854,0.3148936170212766,0.1715309236053935
ENSGT00390000007888,Euteleostomi,NT,0.32281564828946624,0.3013698630136986,0.1674566083482104
ENSGT00390000007899,Euteleostomi,AA,0.5619056169381366,0.6296439679269301,0.18204368278219338
ENSGT00390000007899,Euteleostomi,NT,0.49998289170571303,0.5493284493284494,0.18754915813450057
ENSGT00390000007919,Euteleostomi,AA,0.41706970696037504,0.43037974683544306,0.1593428418216303
ENSGT00390000007919,Euteleostomi,NT,0.3929728579792265,0.41350210970464135,0.14320903695839457
ENSGT00390000007959,Euteleostomi,AA,0.5376871806552675,0.5579885563380281,0.16282196293790688
ENSGT00390000007959,Euteleostomi,NT,0.3861044448599256,0.38824289405684753,0.13995557921059595
ENSGT00390000007968,Euteleostomi,AA,0.2909862850433576,0.3230769230769231,0.1334070199797518
ENSGT00390000007968,Euteleostomi,NT,0.28571067206863654,0.3048128342245989,0.1293408466109602
ENSGT00390000007989,Euteleostomi,AA,0.23861761438764206,0.2502996265810874,0.07955723660891123
