dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000000018,Drosophila,AA,46,24,0.9636197579724485,0.8475609756097561
EMGT00050000000018,Drosophila,AA,46,20,0.9601187304969937,0.8932926829268293
EMGT00050000000018,Drosophila,AA,46,41,0.9276961717025649,0.7591463414634146
EMGT00050000000018,Drosophila,AA,46,39,0.9510617246365781,0.8201219512195121
EMGT00050000000018,Drosophila,AA,46,43,0.960042621204049,0.8932926829268293
EMGT00050000000018,Drosophila,AA,46,22,0.9507572874647995,0.823170731707317
EMGT00050000000018,Drosophila,AA,46,2,0.9257934393789482,0.7469512195121951
EMGT00050000000018,Drosophila,AA,42,3,0.9361750626852063,0.7932098765432098
EMGT00050000000018,Drosophila,AA,42,23,0.9592736114277031,0.845679012345679
EMGT00050000000018,Drosophila,AA,42,21,0.9492439784210926,0.8271604938271605
EMGT00050000000018,Drosophila,AA,42,1,0.9542587949243978,0.7993827160493827
EMGT00050000000018,Drosophila,AA,42,38,0.9538029025150064,0.8271604938271605
EMGT00050000000018,Drosophila,AA,42,40,0.9519033508092091,0.8487654320987654
EMGT00050000000018,Drosophila,AA,42,26,0.9389104171415545,0.8024691358024691
EMGT00050000000018,Drosophila,AA,42,6,0.946052731555353,0.8148148148148148
EMGT00050000000018,Drosophila,AA,42,47,0.9247777524504217,0.7592592592592593
EMGT00050000000018,Drosophila,AA,42,45,0.9430134488260771,0.8117283950617284
EMGT00050000000018,Drosophila,AA,42,4,0.9277410531114657,0.7654320987654321
EMGT00050000000018,Drosophila,AA,42,19,0.9487121039434694,0.8024691358024691
EMGT00050000000018,Drosophila,AA,42,24,0.9506116556492668,0.8117283950617284
EMGT00050000000018,Drosophila,AA,42,20,0.944533090190715,0.8148148148148148
EMGT00050000000018,Drosophila,AA,42,41,0.949016032216397,0.8117283950617284
EMGT00050000000018,Drosophila,AA,42,39,0.9542587949243978,0.8209876543209876
EMGT00050000000018,Drosophila,AA,42,43,0.9487880860117013,0.8209876543209876
EMGT00050000000018,Drosophila,AA,42,22,0.9563103107666591,0.8302469135802469
EMGT00050000000018,Drosophila,AA,42,2,0.9399741660968012,0.7870370370370371
EMGT00050000000018,Drosophila,AA,3,23,0.9174712643678161,0.7333333333333333
EMGT00050000000018,Drosophila,AA,3,21,0.9154789272030651,0.7151515151515152
EMGT00050000000018,Drosophila,AA,3,1,0.9452107279693487,0.7636363636363637
EMGT00050000000018,Drosophila,AA,3,38,0.9222988505747126,0.7393939393939394
EMGT00050000000018,Drosophila,AA,3,40,0.9342528735632184,0.7757575757575758
EMGT00050000000018,Drosophila,AA,3,26,0.9344061302681992,0.7636363636363637
EMGT00050000000018,Drosophila,AA,3,6,0.9593103448275863,0.8181818181818182
EMGT00050000000018,Drosophila,AA,3,47,0.9453639846743295,0.7636363636363637
EMGT00050000000018,Drosophila,AA,3,45,0.9881226053639847,0.9363636363636364
EMGT00050000000018,Drosophila,AA,3,4,0.9437547892720306,0.7515151515151515
EMGT00050000000018,Drosophila,AA,3,19,0.9554789272030652,0.7393939393939394
EMGT00050000000018,Drosophila,AA,3,24,0.9421455938697318,0.7909090909090909
EMGT00050000000018,Drosophila,AA,3,20,0.9889655172413793,0.9333333333333333
EMGT00050000000018,Drosophila,AA,3,41,0.9222222222222223,0.7363636363636363
EMGT00050000000018,Drosophila,AA,3,39,0.9554789272030652,0.8272727272727273
EMGT00050000000018,Drosophila,AA,3,43,0.9823754789272031,0.9181818181818182
EMGT00050000000018,Drosophila,AA,3,22,0.9518773946360153,0.8181818181818182
EMGT00050000000018,Drosophila,AA,3,2,0.9501915708812261,0.7303030303030303
EMGT00050000000018,Drosophila,AA,23,21,0.9425706472196901,0.8333333333333334
EMGT00050000000018,Drosophila,AA,23,1,0.9333029474323914,0.7704402515723271
EMGT00050000000018,Drosophila,AA,23,38,0.9629292008508052,0.8647798742138365
EMGT00050000000018,Drosophila,AA,23,40,0.9322394408994227,0.779874213836478
EMGT00050000000018,Drosophila,AA,23,26,0.9254785779398359,0.7767295597484277
EMGT00050000000018,Drosophila,AA,23,6,0.9236554238833181,0.779874213836478
EMGT00050000000018,Drosophila,AA,23,47,0.9148435126101488,0.779874213836478
EMGT00050000000018,Drosophila,AA,23,45,0.9163628076572471,0.779874213836478
EMGT00050000000018,Drosophila,AA,23,4,0.9178061379519903,0.7861635220125787
EMGT00050000000018,Drosophila,AA,23,19,0.92616226071103,0.8113207547169812
EMGT00050000000018,Drosophila,AA,23,24,0.9333029474323914,0.7924528301886793
EMGT00050000000018,Drosophila,AA,23,20,0.9178821027043452,0.7830188679245284
EMGT00050000000018,Drosophila,AA,23,41,0.9878456396232148,0.9213836477987422
EMGT00050000000018,Drosophila,AA,23,39,0.926997872986934,0.789308176100629
EMGT00050000000018,Drosophila,AA,23,43,0.9234275296262534,0.7924528301886793
EMGT00050000000018,Drosophila,AA,23,22,0.9290489213005165,0.7987421383647799
EMGT00050000000018,Drosophila,AA,23,2,0.9153752658766332,0.779874213836478
EMGT00050000000018,Drosophila,AA,21,1,0.924613987284287,0.8
EMGT00050000000018,Drosophila,AA,21,38,0.9409627611262489,0.834375
EMGT00050000000018,Drosophila,AA,21,40,0.9296851347260067,0.8
EMGT00050000000018,Drosophila,AA,21,26,0.9259006963366636,0.8125
EMGT00050000000018,Drosophila,AA,21,6,0.9148501362397821,0.765625
EMGT00050000000018,Drosophila,AA,21,47,0.9090977898879806,0.7625
EMGT00050000000018,Drosophila,AA,21,45,0.9080381471389646,0.75625
EMGT00050000000018,Drosophila,AA,21,4,0.9089464123524069,0.759375
EMGT00050000000018,Drosophila,AA,21,19,0.925673630033303,0.790625
EMGT00050000000018,Drosophila,AA,21,24,0.9193914623069936,0.775
EMGT00050000000018,Drosophila,AA,21,20,0.9132606721162579,0.76875
EMGT00050000000018,Drosophila,AA,21,41,0.9304420224038753,0.8
EMGT00050000000018,Drosophila,AA,21,39,0.9174235543445353,0.765625
EMGT00050000000018,Drosophila,AA,21,43,0.9112927641537996,0.759375
EMGT00050000000018,Drosophila,AA,21,22,0.9206781713593702,0.775
EMGT00050000000018,Drosophila,AA,21,2,0.9183318195579776,0.784375
EMGT00050000000018,Drosophila,AA,1,38,0.9259287454323996,0.754601226993865
EMGT00050000000018,Drosophila,AA,1,40,0.940925700365408,0.8312883435582822
EMGT00050000000018,Drosophila,AA,1,26,0.9713763702801461,0.941717791411043
EMGT00050000000018,Drosophila,AA,1,6,0.9391747868453106,0.8098159509202454
EMGT00050000000018,Drosophila,AA,1,47,0.9246345919610232,0.7484662576687117
EMGT00050000000018,Drosophila,AA,1,45,0.9441230207064556,0.7944785276073619
EMGT00050000000018,Drosophila,AA,1,4,0.9266138855054811,0.745398773006135
EMGT00050000000018,Drosophila,AA,1,19,0.9421437271619976,0.7730061349693251
EMGT00050000000018,Drosophila,AA,1,24,0.939479293544458,0.8098159509202454
EMGT00050000000018,Drosophila,AA,1,20,0.9454933008526187,0.8159509202453987
EMGT00050000000018,Drosophila,AA,1,41,0.9298112058465287,0.7484662576687117
EMGT00050000000018,Drosophila,AA,1,39,0.9369671132764921,0.7914110429447853
EMGT00050000000018,Drosophila,AA,1,43,0.9445797807551766,0.7975460122699386
EMGT00050000000018,Drosophila,AA,1,22,0.9371954933008526,0.7944785276073619
EMGT00050000000018,Drosophila,AA,1,2,0.9406973203410475,0.7760736196319018
EMGT00050000000018,Drosophila,AA,38,40,0.9344150428387292,0.7701863354037267
EMGT00050000000018,Drosophila,AA,38,26,0.9261505800288119,0.7701863354037267
EMGT00050000000018,Drosophila,AA,38,6,0.9288043066191524,0.7701863354037267
EMGT00050000000018,Drosophila,AA,38,47,0.9184926832966867,0.7701863354037267
EMGT00050000000018,Drosophila,AA,38,45,0.9162180605049662,0.7763975155279503
EMGT00050000000018,Drosophila,AA,38,4,0.9190234286147547,0.7732919254658385
EMGT00050000000018,Drosophila,AA,38,19,0.9283493820608083,0.7888198757763976
EMGT00050000000018,Drosophila,AA,38,24,0.9387368261429979,0.7919254658385093
EMGT00050000000018,Drosophila,AA,38,20,0.9193267116536508,0.7763975155279503
EMGT00050000000018,Drosophila,AA,38,41,0.9571612707559329,0.8354037267080745
EMGT00050000000018,Drosophila,AA,38,39,0.9316854954886647,0.7763975155279503
EMGT00050000000018,Drosophila,AA,38,43,0.9205398438092349,0.782608695652174
EMGT00050000000018,Drosophila,AA,38,22,0.9349457881567973,0.7888198757763976
EMGT00050000000018,Drosophila,AA,38,2,0.9175828341799985,0.7577639751552795
EMGT00050000000018,Drosophila,AA,40,26,0.9634863646780231,0.8484848484848485
EMGT00050000000018,Drosophila,AA,40,6,0.9538614315178366,0.8303030303030303
EMGT00050000000018,Drosophila,AA,40,47,0.9266671759223895,0.7484848484848485
EMGT00050000000018,Drosophila,AA,40,45,0.9348407302727064,0.8
EMGT00050000000018,Drosophila,AA,40,4,0.926896340997632,0.7515151515151515
EMGT00050000000018,Drosophila,AA,40,19,0.9314032541440684,0.7515151515151515
EMGT00050000000018,Drosophila,AA,40,24,0.979375143228172,0.8848484848484849
EMGT00050000000018,Drosophila,AA,40,20,0.9378962646092736,0.8090909090909091
EMGT00050000000018,Drosophila,AA,40,41,0.9298754869757849,0.7454545454545455
EMGT00050000000018,Drosophila,AA,40,39,0.9600488885493851,0.8242424242424242
EMGT00050000000018,Drosophila,AA,40,43,0.9335421281796654,0.8
EMGT00050000000018,Drosophila,AA,40,22,0.9602780536246276,0.8272727272727273
EMGT00050000000018,Drosophila,AA,40,2,0.9328546329539378,0.7818181818181819
EMGT00050000000018,Drosophila,AA,26,6,0.9340147989930582,0.7987804878048781
EMGT00050000000018,Drosophila,AA,26,47,0.9174612861392936,0.7439024390243902
EMGT00050000000018,Drosophila,AA,26,45,0.9356167518498741,0.7896341463414634
EMGT00050000000018,Drosophila,AA,26,4,0.9197497902204592,0.7408536585365854
EMGT00050000000018,Drosophila,AA,26,19,0.9299717751163323,0.7713414634146342
EMGT00050000000018,Drosophila,AA,26,24,0.9511785796018003,0.7957317073170732
EMGT00050000000018,Drosophila,AA,26,20,0.936379586543596,0.8048780487804879
EMGT00050000000018,Drosophila,AA,26,41,0.9252422000152567,0.75
EMGT00050000000018,Drosophila,AA,26,39,0.9347776336867801,0.7865853658536586
EMGT00050000000018,Drosophila,AA,26,43,0.9379052559310398,0.7926829268292683
EMGT00050000000018,Drosophila,AA,26,22,0.9368372873598291,0.7957317073170732
EMGT00050000000018,Drosophila,AA,26,2,0.9302006255244488,0.7804878048780488
EMGT00050000000018,Drosophila,AA,6,47,0.9595371292819374,0.8293413173652695
EMGT00050000000018,Drosophila,AA,6,45,0.9619127902521266,0.8383233532934131
EMGT00050000000018,Drosophila,AA,6,4,0.9590773239328684,0.8263473053892215
EMGT00050000000018,Drosophila,AA,6,19,0.9556287838148517,0.7664670658682635
EMGT00050000000018,Drosophila,AA,6,24,0.9674304544409533,0.8413173652694611
EMGT00050000000018,Drosophila,AA,6,20,0.9630623036247988,0.8383233532934131
EMGT00050000000018,Drosophila,AA,6,41,0.934324469307993,0.7395209580838323
EMGT00050000000018,Drosophila,AA,6,39,0.9839834470074336,0.8772455089820359
EMGT00050000000018,Drosophila,AA,6,43,0.9564717602881447,0.8263473053892215
EMGT00050000000018,Drosophila,AA,6,22,0.9830638363092957,0.8682634730538922
EMGT00050000000018,Drosophila,AA,6,2,0.9569315656372136,0.7574850299401198
EMGT00050000000018,Drosophila,AA,47,45,0.9532204438258718,0.7418397626112759
EMGT00050000000018,Drosophila,AA,47,4,0.996288564138251,0.9673590504451038
EMGT00050000000018,Drosophila,AA,47,19,0.9668290419856181,0.7804154302670623
EMGT00050000000018,Drosophila,AA,47,24,0.9487357921595917,0.7566765578635015
EMGT00050000000018,Drosophila,AA,47,20,0.9549215185958401,0.7596439169139466
EMGT00050000000018,Drosophila,AA,47,41,0.9324209386839867,0.7329376854599406
EMGT00050000000018,Drosophila,AA,47,39,0.9567772365267146,0.7804154302670623
EMGT00050000000018,Drosophila,AA,47,43,0.9484265058377793,0.744807121661721
EMGT00050000000018,Drosophila,AA,47,22,0.9558493775612773,0.7774480712166172
EMGT00050000000018,Drosophila,AA,47,2,0.968143508853321,0.7774480712166172
EMGT00050000000018,Drosophila,AA,45,4,0.9485350513882498,0.7757575757575758
EMGT00050000000018,Drosophila,AA,45,19,0.9581991102929898,0.7545454545454545
EMGT00050000000018,Drosophila,AA,45,24,0.9496088357109986,0.8151515151515152
EMGT00050000000018,Drosophila,AA,45,20,0.9894922534131002,0.9393939393939394
EMGT00050000000018,Drosophila,AA,45,41,0.929053535818377,0.7545454545454545
EMGT00050000000018,Drosophila,AA,45,39,0.9591961957355423,0.8545454545454545
EMGT00050000000018,Drosophila,AA,45,43,0.9893388556527075,0.9454545454545454
EMGT00050000000018,Drosophila,AA,45,22,0.9555913483663139,0.8393939393939394
EMGT00050000000018,Drosophila,AA,45,2,0.9531369842000307,0.7393939393939394
EMGT00050000000018,Drosophila,AA,4,19,0.9661410018552876,0.7744807121661721
EMGT00050000000018,Drosophila,AA,4,24,0.9505256648113791,0.7507418397626113
EMGT00050000000018,Drosophila,AA,4,20,0.9542362399505256,0.7477744807121661
EMGT00050000000018,Drosophila,AA,4,41,0.9352195423623995,0.7359050445103857
EMGT00050000000018,Drosophila,AA,4,39,0.9570964749536178,0.7863501483679525
EMGT00050000000018,Drosophila,AA,4,43,0.951221397649969,0.7507418397626113
EMGT00050000000018,Drosophila,AA,4,22,0.9561688311688312,0.7774480712166172
EMGT00050000000018,Drosophila,AA,4,2,0.9684601113172542,0.7804154302670623
EMGT00050000000018,Drosophila,AA,19,24,0.9432471815323261,0.7620481927710844
EMGT00050000000018,Drosophila,AA,19,20,0.9663317739090421,0.7680722891566265
EMGT00050000000018,Drosophila,AA,19,41,0.9361914257228315,0.7680722891566265
EMGT00050000000018,Drosophila,AA,19,39,0.9479254544060127,0.7560240963855421
EMGT00050000000018,Drosophila,AA,19,43,0.960733185060204,0.7590361445783133
EMGT00050000000018,Drosophila,AA,19,22,0.9481555333998006,0.7530120481927711
EMGT00050000000018,Drosophila,AA,19,2,0.9821305314824756,0.9397590361445783
EMGT00050000000018,Drosophila,AA,24,20,0.9470304975922953,0.8353658536585366
EMGT00050000000018,Drosophila,AA,24,41,0.9419093480088665,0.7652439024390244
EMGT00050000000018,Drosophila,AA,24,39,0.9703431934571581,0.8689024390243902
EMGT00050000000018,Drosophila,AA,24,43,0.9466483222502484,0.8292682926829268
EMGT00050000000018,Drosophila,AA,24,22,0.9721776350989834,0.8780487804878049
EMGT00050000000018,Drosophila,AA,24,2,0.937246808835894,0.7591463414634146
EMGT00050000000018,Drosophila,AA,20,41,0.9296833064949007,0.7515151515151515
EMGT00050000000018,Drosophila,AA,20,39,0.9588221762134805,0.8454545454545455
EMGT00050000000018,Drosophila,AA,20,43,0.9894946706540909,0.9454545454545454
EMGT00050000000018,Drosophila,AA,20,22,0.9585154512690744,0.8454545454545455
EMGT00050000000018,Drosophila,AA,20,2,0.9580553638524653,0.7545454545454545
EMGT00050000000018,Drosophila,AA,41,39,0.9312733084709643,0.7854889589905363
EMGT00050000000018,Drosophila,AA,41,43,0.9299033411979603,0.7981072555205048
EMGT00050000000018,Drosophila,AA,41,22,0.9333282593804704,0.7949526813880127
EMGT00050000000018,Drosophila,AA,41,2,0.9181064007915366,0.7760252365930599
EMGT00050000000018,Drosophila,AA,39,43,0.9495605655330531,0.8353658536585366
EMGT00050000000018,Drosophila,AA,39,22,0.9948032097821934,0.9664634146341463
EMGT00050000000018,Drosophila,AA,39,2,0.9452808559419182,0.7682926829268293
EMGT00050000000018,Drosophila,AA,43,22,0.9538591247029968,0.8333333333333334
EMGT00050000000018,Drosophila,AA,43,2,0.9538591247029968,0.7575757575757576
EMGT00050000000018,Drosophila,AA,22,2,0.9471153846153846,0.7706422018348624
