name,ic_type,number_models,data_type,num_seq,min_seq_length,max_seq_length,mean_seq_length,stdev_seq_length,tree_length,mean_pairwise_distance
ENSGT00530000063026.Euteleostomi.001.nt,BIC,1,nt,60,2835,3720,3375.45,241.71873450390538,6.569249999999998,0.8573351186440669
ENSGT00530000063030.Euteleostomi.001.nt,AIC,1,nt,55,1413,1689,1542.3272727272727,52.36625098691181,10.569059999999997,1.0033864646464645
ENSGT00530000063030.Euteleostomi.001.nt,AICc,1,nt,55,1413,1689,1542.3272727272727,52.36625098691181,10.569059999999997,1.0033864646464645
ENSGT00530000063030.Euteleostomi.001.nt,BIC,1,nt,55,1413,1689,1542.3272727272727,52.36625098691181,10.569059999999997,1.0033864646464645
ENSGT00530000063033.Euteleostomi.001.nt,AIC,2,nt,51,780,933,875.8823529411765,47.698908607566075,7.48459,0.893663498039216
ENSGT00530000063033.Euteleostomi.001.nt,AICc,2,nt,51,780,933,875.8823529411765,47.698908607566075,7.48459,0.893663498039216
ENSGT00530000063033.Euteleostomi.001.nt,BIC,2,nt,51,780,933,875.8823529411765,47.698908607566075,7.48459,0.893663498039216
ENSGT00530000063035.Euteleostomi.002.nt,AIC,3,nt,51,669,843,737.5294117647059,37.69209622251141,6.031719999999998,0.5320053960784314
ENSGT00530000063035.Euteleostomi.002.nt,AICc,3,nt,51,669,843,737.5294117647059,37.69209622251141,6.031719999999998,0.5320053960784314
ENSGT00530000063035.Euteleostomi.002.nt,BIC,2,nt,51,669,843,737.5294117647059,37.69209622251141,6.031719999999998,0.5320053960784314
ENSGT00530000063036.Euteleostomi.003.nt,AIC,2,nt,62,1191,1563,1337.1290322580646,53.89987191534638,7.260889999999999,0.9604894394500271
ENSGT00530000063036.Euteleostomi.003.nt,AICc,2,nt,62,1191,1563,1337.1290322580646,53.89987191534638,7.260889999999999,0.9604894394500271
ENSGT00530000063036.Euteleostomi.003.nt,BIC,1,nt,62,1191,1563,1337.1290322580646,53.89987191534638,7.260889999999999,0.9604894394500271
ENSGT00530000063039.Euteleostomi.001.nt,AIC,1,nt,59,3720,5328,4636.525423728814,638.7661963917899,6.3657,0.9386066978375236
ENSGT00530000063039.Euteleostomi.001.nt,AICc,1,nt,59,3720,5328,4636.525423728814,638.7661963917899,6.3657,0.9386066978375236
ENSGT00530000063039.Euteleostomi.001.nt,BIC,2,nt,59,3720,5328,4636.525423728814,638.7661963917899,6.3657,0.9386066978375236
ENSGT00530000063045.Euteleostomi.006.nt,AIC,1,nt,61,906,1185,1042.622950819672,38.8789420013912,12.544289999999995,1.1734022185792359
ENSGT00530000063045.Euteleostomi.006.nt,AICc,1,nt,61,906,1185,1042.622950819672,38.8789420013912,12.544289999999995,1.1734022185792359
ENSGT00530000063045.Euteleostomi.006.nt,BIC,4,nt,61,906,1185,1042.622950819672,38.8789420013912,12.544289999999995,1.1734022185792359
ENSGT00530000063047.Euteleostomi.003.nt,AIC,1,nt,57,1263,1434,1373.4736842105262,47.75873340595784,5.5105400000000015,0.8169230952380939
ENSGT00530000063047.Euteleostomi.003.nt,AICc,1,nt,57,1263,1434,1373.4736842105262,47.75873340595784,5.5105400000000015,0.8169230952380939
ENSGT00530000063047.Euteleostomi.003.nt,BIC,1,nt,57,1263,1434,1373.4736842105262,47.75873340595784,5.5105400000000015,0.8169230952380939
ENSGT00530000063051.Euteleostomi.003.nt,AIC,1,nt,59,2130,2205,2171.8474576271187,18.985306077942845,6.958059999999997,0.8895101811805969
ENSGT00530000063051.Euteleostomi.003.nt,AICc,1,nt,59,2130,2205,2171.8474576271187,18.985306077942845,6.958059999999997,0.8895101811805969
ENSGT00530000063051.Euteleostomi.003.nt,BIC,1,nt,59,2130,2205,2171.8474576271187,18.985306077942845,6.958059999999997,0.8895101811805969
ENSGT00530000063053.Euteleostomi.001.nt,AIC,2,nt,57,1281,3144,2292.3684210526317,686.4940596865805,8.838399999999995,0.9976013283208023
ENSGT00530000063053.Euteleostomi.001.nt,AICc,2,nt,57,1281,3144,2292.3684210526317,686.4940596865805,8.838399999999995,0.9976013283208023
ENSGT00530000063053.Euteleostomi.001.nt,BIC,3,nt,57,1281,3144,2292.3684210526317,686.4940596865805,8.838399999999995,0.9976013283208023
